Date, Time, Open, High, Low, Last, Volume, OpenInt, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, LBR Bars, 3/10, Mov Avg 3/10, 3/10 Diff, Line, Avg, Avg, IB, WR7, NR7, TP, 3BT, Pure 3BT, BO, HBO, LBO, PF3, PF3[1], 5SMA, ERun, STPvt, SIG, LongoBO, ShortBO, ROC, ROC (alt), ROC[1], STPvt, Highest ROC, Lowest ROC, LLHHDraw, RANK, ADX
2025-3-4, 00:00:00.000000, 86970, 89380, 81815, 87330, 14112, 24058, 86374, 86175, 85598, 0, 0, -1, -3659.164, -2858.562, -800.602, 0.000, 92177, 85191, 0, 0, 0, 27.8, 1, 0, 0, 95705, 78675, 0, 0, 0, 0, 88995, -1, 96535, 76095, 2680.000, 2680.000, 2940.000, 88995.000, 5700.000, -9705.000, 0.000, 104.7, 29.9
2025-3-5, 00:00:00.000000, 87825, 91530, 86750, 90935, 9646, 24130, 89260, 89738, 89140, 0, 0, -1, -1027.164, -2719.385, 1692.221, 0.000, 92059, 86521, 0, 0, 0, 32.8, 1, 0, 0, 95705, 81815, 1, 0, 0, 0, 91950, 1, 94895, 79765, 4620.000, 4620.000, 2680.000, 91950.000, 4650.000, -9705.000, 0.000, 107.4, 29.1
2025-3-6, 00:00:00.000000, 91075, 93210, 88155, 89460, 9412, 23669, 90475, 90275, 90683, 0, 0, -1, 945.664, -2454.281, 3399.945, 0.000, 91811, 87738, 0, 0, 0, 32.6, 0, 0, 0, 93210, 81815, 0, 1, 0, 0, 93065, -1, 95715, 86155, 2130.000, 2130.000, 4620.000, 93065.000, 4650.000, -9705.000, 0.000, 103.6, 28.0
2025-3-7, 00:00:00.000000, 90590, 91665, 84790, 87250, 18525, 22593, 88574, 87902, 88228, 0, 0, -1, 1661.500, -2216.958, 3878.458, 0.000, 91377, 88258, 0, 0, 0, 12.0, 0, 0, 0, 93210, 84790, 0, 0, 0, 0, 85775, -2, 94515, 84405, -3685.000, -3685.000, 2130.000, 85775.000, 4650.000, -9705.000, 0.000, 99.9, 27.5
2025-3-10, 00:00:00.000000, 82110, 84220, 77530, 79025, 14120, 21938, 80721, 80258, 80875, 0, 0, -1, -812.000, -2162.667, 1350.667, 0.000, 90200, 86800, 0, 0, 0, 50.0, 0, 0, 0, 93210, 77530, 0, 0, 0, 0, 76815, -2, 94125, 80375, -10435.000, -10435.000, -3685.000, 76815.000, 4650.000, -10435.000, -10435.000, 86.9, 28.0
2025-3-11, 00:00:00.000000, 79600, 83870, 76735, 83395, 11375, 20902, 80900, 81333, 80303, 0, 0, -1, -2378.664, -2279.042, -99.623, 0.000, 89552, 86013, 0, 0, 0, 27.6, 0, 0, 0, 91665, 76735, 0, 0, 0, 0, 75170, 1, 85715, 72335, -3855.000, -3855.000, -10435.000, 75170.000, 4650.000, -10435.000, 0.000, 93.2, 28.6
2025-3-12, 00:00:00.000000, 83385, 84650, 80735, 83155, 9080, 20531, 82981, 82847, 82693, 0, 0, -1, -3630.664, -2453.521, -1177.144, 0.000, 88943, 84457, 0, 0, 1, 26.7, 0, 0, 0, 84650, 76735, 0, 0, 0, 0, 87525, 2, 90530, 76260, 4130.000, 4130.000, -3855.000, 87525.000, 4650.000, -10435.000, 0.000, 95.3, 28.9
2025-3-13, 00:00:00.000000, 83335, 84550, 80040, 80245, 8097, 20165, 82043, 81612, 82295, 0, 0, -1, -2911.000, -2596.750, -314.250, 0.000, 88115, 82614, 0, 0, 0, 21.5, 1, 0, 0, 84650, 76735, 0, 0, 0, 1, 80005, -1, 87070, 79240, -3150.000, -3150.000, 4130.000, 80005.000, 4650.000, -10435.000, 0.000, 101.5, 29.3
2025-3-14, 00:00:00.000000, 80820, 85595, 80760, 84840, 10850, 18769, 83004, 83732, 83178, 0, 0, -1, -2448.336, -2728.802, 280.466, 0.000, 87803, 82132, 0, 0, 0, 7.8, 0, 0, 1, 85595, 80040, 0, 0, 1, 0, 81930, 1, 84755, 75735, 1685.000, 1685.000, -3150.000, 81930.000, 4650.000, -10435.000, 0.000, 101.7, 29.4
2025-3-17, 00:00:00.000000, 82945, 84925, 82150, 84610, 6936, 18132, 83658, 83895, 83538, 0, 0, -1, -1792.836, -2849.114, 1056.278, 0.000, 87499, 83249, 84925, 0, 1, 25.0, 1, 0, 0, 85595, 80040, 0, 0, 0, 0, 89205, 2, 89675, 80005, 4365.000, 4365.000, 1685.000, 89205.000, 4650.000, -10435.000, 0.000, 101.7, 29.5
2025-3-18, 00:00:00.000000, 84225, 84390, 81120, 82230, 8993, 18008, 82991, 82580, 82755, 0, 0, -1, -621.164, -2860.468, 2239.304, 0.000, 86997, 83016, 0, 0, 0, 16.2, 1, 0, 0, 85595, 80760, 0, 0, 0, 0, 82000, -1, 87385, 81835, -2610.000, -2610.000, 4365.000, 82000.000, 4650.000, -10435.000, 0.000, 102.5, 29.7
2025-3-19, 00:00:00.000000, 82120, 86145, 82050, 85635, 10604, 16266, 83988, 84610, 84098, 0, 0, -1, 173.836, -2658.812, 2832.648, 0.000, 86867, 83512, 0, 0, 0, 12.2, 0, 0, 1, 86145, 81120, 1, 0, 0, 0, 83255, 1, 85500, 78960, 1025.000, 1025.000, -2610.000, 83255.000, 4650.000, -10435.000, 0.000, 100.9, 29.4
2025-3-20, 00:00:00.000000, 86015, 87650, 83655, 84195, 8120, 15348, 85379, 85167, 85653, 0, 0, -1, 562.000, -2286.062, 2848.062, 0.000, 86613, 84302, 0, 0, 0, 25.2, 0, 0, 0, 87650, 81120, 1, 1, 0, 0, 87600, 2, 89730, 81540, 1965.000, 1965.000, 1025.000, 87600.000, 4650.000, -10435.000, 0.000, 99.5, 28.7
2025-3-21, 00:00:00.000000, 84415, 84875, 83140, 83955, 9024, 12842, 84096, 83990, 84008, 0, 0, -1, 1466.500, -1723.260, 3189.760, 0.000, 86360, 84125, 0, 0, 1, 34.5, 1, 0, 0, 87650, 82050, 0, 1, 0, 0, 82515, -1, 88190, 80200, -1680.000, -1680.000, 1965.000, 82515.000, 4650.000, -10435.000, 0.000, 102.1, 28.1
2025-3-24, 00:00:00.000000, 85135, 88865, 85135, 88415, 12501, 9122, 86888, 87472, 87000, 0, 0, 1, 1454.164, -1166.708, 2620.872, 0.000, 86555, 84886, 0, 0, 0, 22.1, 0, 0, 1, 88865, 83140, 0, 0, 0, 0, 88175, 1, 85690, 82220, 4220.000, 4220.000, -1680.000, 88175.000, 4650.000, -10435.000, 0.000, 103.2, 26.4
2025-3-25, 00:00:00.000000, 88265, 88595, 86315, 88155, 10595, 6088, 87833, 87688, 87455, 0, 0, 1, 2298.164, -669.948, 2968.112, 0.000, 86708, 86071, 88595, 0, 0, 30.1, 1, 0, 0, 88865, 83140, 0, 0, 0, 0, 92615, -1, 92145, 84685, 4200.000, 4200.000, 4220.000, 92615.000, 4650.000, -10435.000, 0.000, 104.7, 24.8
2025-3-26, 00:00:00.000000, 87960, 88355, 85810, 86525, 8212, 3837, 87163, 86897, 87083, 0, 0, 1, 2817.836, -265.135, 3082.971, 0.000, 86690, 86249, 0, 0, 0, 15.9, 1, 0, 0, 88865, 85135, 0, 0, 0, 0, 86265, -2, 90435, 85875, -1890.000, -1890.000, 4200.000, 86265.000, 4650.000, -10435.000, 0.000, 103.1, 23.5
2025-3-27, 00:00:00.000000, 87130, 87790, 85805, 87025, 7634, 1479, 86938, 86873, 86798, 0, 0, 1, 1676.500, -96.156, 1772.656, 0.000, 86722, 86815, 0, 0, 0, 14.5, 0, 0, 0, 88595, 85805, 0, 0, 0, 0, 85395, 1, 89070, 83980, -1130.000, -1130.000, -1890.000, 85395.000, 4650.000, -10435.000, 0.000, 98.4, 22.2
2025-3-28, 00:00:00.000000, 87995, 88050, 83800, 84045, 11000, 24432, 85973, 85298, 85925, 0, 0, -1, 386.000, -131.135, 517.135, 0.000, 86467, 86833, 0, 1, 0, 6.0, 0, 0, 0, 88355, 83800, -1, 0, 0, 0, 84545, -1, 89010, 85040, -2480.000, -2480.000, -1130.000, 84545.000, 4650.000, -10435.000, 0.000, 95.3, 21.6
2025-3-31, 00:00:00.000000, 82505, 84250, 81485, 82710, 7917, 23469, 82738, 82815, 82868, 0, 0, -1, -695.664, -278.458, -417.206, 0.000, 86109, 85692, 0, 0, 0, 44.7, 0, 0, 0, 88050, 81485, -1, -1, 0, 0, 79730, -2, 88295, 79795, -4315.000, -4315.000, -2480.000, 79730.000, 4650.000, -10435.000, 0.000, 95.6, 21.6
2025-4-1, 00:00:00.000000, 82805, 85955, 82485, 85350, 11676, 23139, 84149, 84597, 84220, 0, 0, 1, -1566.000, -325.583, -1240.417, 0.000, 86037, 85131, 0, 0, 0, 23.6, 1, 0, 0, 88050, 81485, 0, -1, 0, 0, 84015, 1, 85475, 79945, 1305.000, 1305.000, -4315.000, 84015.000, 4650.000, -10435.000, 0.000, 98.1, 21.0
2025-4-2, 00:00:00.000000, 85600, 89025, 84285, 87375, 11509, 23102, 86571, 86895, 86655, 0, 0, 1, -630.000, -216.292, -413.708, 0.000, 86164, 85301, 0, 1, 0, 31.3, 0, 0, 0, 89025, 81485, 1, 0, 0, 0, 90015, 2, 88820, 81880, 4665.000, 4665.000, 1305.000, 90015.000, 4665.000, -10435.000, 4665.000, 104.0, 19.6
2025-4-3, 00:00:00.000000, 85135, 85240, 81400, 82165, 12706, 21900, 83485, 82935, 83320, 0, 0, -1, -608.664, -27.417, -581.248, 0.000, 85784, 84329, 0, 0, 0, 28.9, 0, 0, 0, 89025, 81400, 0, 1, 0, 0, 84190, -1, 92115, 82635, -3185.000, -3185.000, 4665.000, 84190.000, 4665.000, -10435.000, 0.000, 99.3, 18.9
2025-4-4, 00:00:00.000000, 82845, 85060, 81890, 84350, 14524, 21340, 83536, 83767, 83475, 0, 0, -1, -981.500, 93.177, -1074.677, 0.000, 85647, 84390, 85060, 0, 0, 29.2, 1, 0, 0, 89025, 81400, 0, 0, 0, 0, 79140, 1, 86005, 78325, -3025.000, -3025.000, -3185.000, 79140.000, 4665.000, -10435.000, 0.000, 98.8, 18.3
2025-4-7, 00:00:00.000000, 79590, 81450, 74635, 78245, 24238, 20403, 78480, 78110, 78043, 0, 0, -1, -3007.836, 58.208, -3066.044, 0.000, 84942, 83497, 0, 1, 0, 49.3, 0, 0, 1, 85240, 74635, -1, 0, 0, 0, 80430, -1, 87520, 81180, -3920.000, -3920.000, -3025.000, 80430.000, 4665.000, -10435.000, 0.000, 89.6, 19.3
2025-4-8, 00:00:00.000000, 79490, 81120, 76390, 76815, 13587, 19397, 78454, 78108, 78755, 0, 0, -1, -3657.164, -58.312, -3598.852, 0.000, 84168, 81790, 81120, 0, 0, 27.3, 1, 0, 0, 85060, 74635, -1, -1, 0, 0, 70710, -2, 85060, 71430, -7535.000, -7535.000, -3920.000, 70710.000, 4665.000, -10435.000, 0.000, 93.5, 20.2
2025-4-9, 00:00:00.000000, 77065, 83550, 74635, 82615, 17299, 17858, 79466, 80267, 79093, 0, 0, -1, -3844.500, -259.771, -3584.729, 0.000, 84020, 80838, 0, 1, 0, 0.0, 0, 0, 0, 83550, 74635, 0, -1, 0, 0, 81185, 1, 81545, 72085, 4370.000, 4370.000, -7535.000, 81185.000, 4665.000, -10435.000, 0.000, 97.9, 20.2
2025-4-10, 00:00:00.000000, 83410, 83880, 78495, 79695, 12134, 16580, 81370, 80690, 81188, 0, 0, -1, -2628.164, -434.896, -2193.269, 0.000, 83608, 80344, 0, 0, 0, 21.6, 0, 0, 0, 83880, 74635, 0, 0, 0, 0, 85495, -1, 91530, 73700, 2880.000, 2880.000, 4370.000, 85495.000, 4665.000, -10435.000, 0.000, 101.9, 20.1
2025-4-11, 00:00:00.000000, 79750, 84490, 79055, 84095, 12142, 15783, 81848, 82547, 81773, 0, 0, -1, -206.500, -482.927, 276.427, 0.000, 83655, 80293, 0, 0, 0, 23.9, 0, 0, 0, 84490, 74635, 0, 0, 0, 0, 81175, -2, 85080, 74310, 1480.000, 1480.000, 2880.000, 81175.000, 4665.000, -10435.000, 0.000, 109.5, 19.9
2025-4-14, 00:00:00.000000, 83765, 86045, 83205, 85165, 7593, 15055, 84545, 84805, 84625, 0, 0, -1, 398.000, -549.708, 947.708, 0.000, 83798, 81677, 0, 0, 1, 39.3, 0, 0, 0, 86045, 78495, 0, 0, 0, 0, 89565, 1, 89530, 78660, 5470.000, 5470.000, 1480.000, 89565.000, 5470.000, -10435.000, 5470.000, 103.1, 19.1
2025-4-15, 00:00:00.000000, 85005, 86755, 83970, 84160, 6196, 14275, 84973, 84962, 85363, 0, 0, -1, 2005.336, -515.260, 2520.596, 0.000, 83833, 83146, 0, 0, 1, 35.2, 0, 0, 0, 86755, 79055, 0, 0, 0, 0, 85230, -1, 88005, 82325, 65.000, 65.000, 5470.000, 85230.000, 5470.000, -10435.000, 0.000, 105.6, 18.2
2025-4-16, 00:00:00.000000, 84435, 85745, 83190, 84535, 8532, 13922, 84476, 84490, 84468, 0, 0, -1, 2436.000, -506.645, 2942.645, 0.000, 83900, 83530, 0, 0, 1, 14.2, 0, 0, 0, 86755, 83190, 0, 0, 0, 0, 83530, -2, 86945, 81375, -630.000, -630.000, 65.000, 83530.000, 5470.000, -10435.000, 0.000, 100.5, 17.6
2025-4-17, 00:00:00.000000, 84680, 85700, 83890, 85110, 8467, 11665, 84845, 84900, 84795, 0, 0, -1, 2123.164, -550.062, 2673.226, 0.000, 84015, 84613, 85700, 0, 1, 24.6, 1, 0, 0, 86755, 83190, 0, 0, 0, 1, 85485, 1, 87090, 81980, 950.000, 950.000, -630.000, 85485.000, 5470.000, -10435.000, 0.000, 99.9, 17.0
2025-4-21, 00:00:00.000000, 85235, 88800, 84790, 87535, 17367, 9735, 86590, 87042, 86795, 0, 0, 1, 2929.664, -471.739, 3401.403, 0.000, 84350, 85301, 0, 0, 0, 31.3, 0, 0, 1, 88800, 83190, 1, 0, 0, 1, 88110, 2, 86920, 83300, 3000.000, 3000.000, 950.000, 88110.000, 5470.000, -10435.000, 0.000, 104.0, 16.1
2025-4-22, 00:00:00.000000, 87450, 91970, 87070, 91660, 16180, 6589, 89538, 90233, 89520, 0, 0, 1, 3963.164, -248.167, 4211.331, 0.000, 85046, 86600, 0, 0, 0, 32.4, 0, 0, 0, 91970, 83890, 1, 1, 0, 1, 94085, 2, 91545, 83525, 6550.000, 6550.000, 3000.000, 94085.000, 6550.000, -7535.000, 6550.000, 108.4, 16.2
2025-4-23, 00:00:00.000000, 93010, 94745, 92005, 93605, 12543, 3788, 93341, 93452, 93375, 0, 0, 1, 5115.836, 115.052, 5000.784, 0.000, 85862, 88489, 0, 0, 0, 50.0, 0, 0, 0, 94745, 84790, 0, 1, 0, 1, 97730, -1, 96560, 86760, 6070.000, 6070.000, 6550.000, 97730.000, 6550.000, -7535.000, 0.000, 110.0, 16.9
2025-4-24, 00:00:00.000000, 93645, 93950, 91775, 93625, 6923, 2190, 93249, 93117, 92863, 0, 0, 1, 6044.836, 590.729, 5454.106, 0.000, 86601, 90307, 0, 0, 0, 35.8, 1, 0, 0, 94745, 87070, 0, 0, 0, 1, 95570, -2, 96345, 90865, 1965.000, 1965.000, 6070.000, 95570.000, 6550.000, -7535.000, 0.000, 107.0, 17.5
2025-4-25, 00:00:00.000000, 94300, 96780, 93730, 96200, 7972, 24048, 95253, 95570, 95255, 0, 0, 1, 5907.664, 999.333, 4908.331, 0.000, 87515, 92525, 0, 0, 0, 32.9, 0, 0, 1, 96780, 91775, 0, 0, 0, 1, 96220, 1, 95800, 91450, 2595.000, 2595.000, 1965.000, 96220.000, 6550.000, -7535.000, 0.000, 105.0, 18.6
2025-4-28, 00:00:00.000000, 95280, 96470, 93550, 95505, 7250, 23481, 95201, 95175, 95010, 0, 0, 1, 5400.000, 1374.875, 4025.125, 0.000, 88276, 94119, 0, 0, 0, 20.8, 1, 0, 0, 96780, 91775, 0, 0, 0, 1, 98080, -1, 99250, 93150, 1880.000, 1880.000, 2595.000, 98080.000, 6550.000, -7535.000, 0.000, 102.0, 19.6
2025-4-29, 00:00:00.000000, 95220, 96275, 94910, 95980, 5127, 23408, 95596, 95722, 95593, 0, 0, 1, 5103.500, 1755.188, 3348.313, 0.000, 89010, 94983, 96275, 0, 1, 28.9, 0, 1, 0, 96780, 93550, 0, 0, 0, 1, 95285, -2, 98425, 92585, -220.000, -220.000, 1880.000, 95285.000, 6550.000, -7535.000, 0.000, 102.5, 20.5
2025-4-30, 00:00:00.000000, 95410, 96040, 93445, 94695, 8406, 22801, 94898, 94727, 94743, 0, 0, 1, 3548.336, 2164.948, 1383.388, 0.000, 89551, 95201, 0, 0, 0, 7.4, 0, 0, 0, 96470, 93445, 0, 0, 1, 0, 95170, -2, 97345, 94615, -810.000, -810.000, -220.000, 95170.000, 6550.000, -7535.000, 0.000, 98.4, 20.7
2025-5-1, 00:00:00.000000, 94980, 98305, 94625, 97205, 9122, 23848, 96279, 96712, 96465, 0, 0, 1, 2848.000, 2571.521, 276.479, 0.000, 90280, 95917, 0, 0, 0, 20.8, 0, 0, 0, 98305, 93445, 0, 0, 0, 0, 95920, 1, 97290, 92100, 1225.000, 1225.000, -810.000, 95920.000, 6550.000, -7535.000, 0.000, 101.8, 21.4
2025-5-2, 00:00:00.000000, 97245, 98615, 96885, 97505, 6982, 23536, 97563, 97668, 97750, 0, 0, 1, 2116.836, 2944.104, -827.269, 0.000, 90968, 96178, 0, 0, 0, 35.4, 0, 0, 0, 98615, 93445, 0, 0, 0, 0, 100015, 2, 100885, 93525, 2810.000, 2810.000, 1225.000, 100015.000, 6550.000, -7535.000, 0.000, 101.6, 22.2
2025-5-5, 00:00:00.000000, 96455, 96455, 93945, 94730, 7425, 22168, 95396, 95043, 95200, 0, 0, 1, 1409.000, 3196.427, -1787.427, 0.000, 91326, 96023, 0, 0, 0, 27.1, 0, 0, 0, 98615, 93945, 0, 0, 0, 0, 95030, -1, 99235, 95775, -2475.000, -2475.000, 2810.000, 95030.000, 6550.000, -7535.000, 0.000, 100.0, 21.7
2025-5-6, 00:00:00.000000, 95155, 95640, 93685, 95410, 5208, 21906, 94973, 94912, 94663, 0, 0, 1, 435.664, 3236.563, -2800.898, 0.000, 91715, 95909, 0, 0, 0, 31.9, 0, 0, 0, 98615, 93685, 0, 0, 0, 0, 92635, 1, 97240, 92220, -2095.000, -2095.000, -2475.000, 92635.000, 6550.000, -7535.000, 0.000, 98.2, 21.1
2025-5-7, 00:00:00.000000, 95080, 98225, 95070, 96655, 8984, 21827, 96258, 96650, 96648, 0, 0, 1, -152.664, 3202.146, -3354.810, 0.000, 92186, 96301, 0, 0, 0, 25.0, 0, 0, 0, 98225, 93685, 0, 0, 0, 0, 97335, 2, 97365, 93455, 1925.000, 1925.000, -2095.000, 97335.000, 6550.000, -7535.000, 0.000, 99.1, 21.3
2025-5-8, 00:00:00.000000, 97720, 103300, 97350, 101780, 10301, 22343, 100038, 100810, 100325, 0, 0, 1, 1381.836, 3163.177, -1781.341, 0.000, 93100, 97216, 0, 1, 0, 40.4, 0, 0, 0, 103300, 93685, 0, 0, 0, 0, 103025, 2, 99810, 93500, 6370.000, 6370.000, 1925.000, 103025.000, 6550.000, -7535.000, 0.000, 107.4, 22.5
2025-5-9, 00:00:00.000000, 103110, 104825, 102785, 103635, 7123, 21213, 103589, 103748, 103805, 0, 0, 1, 3380.000, 3222.177, 157.823, 0.000, 94103, 98442, 0, 0, 0, 46.9, 0, 0, 0, 104825, 95070, 1, 0, 0, 0, 108760, 2, 107730, 95830, 6980.000, 6980.000, 6370.000, 108760.000, 6980.000, -7535.000, 6980.000, 108.6, 23.9
2025-5-12, 00:00:00.000000, 104685, 106270, 101060, 102115, 10215, 19905, 103533, 103148, 103665, 0, 0, 1, 4539.000, 3373.167, 1165.833, 0.000, 94866, 99919, 0, 0, 0, 24.8, 0, 0, 0, 106270, 97350, 0, 1, 0, 0, 103970, -1, 105675, 101595, 335.000, 335.000, 6980.000, 103970.000, 6980.000, -7535.000, 0.000, 105.6, 24.5
2025-5-13, 00:00:00.000000, 102865, 105480, 101815, 105265, 6162, 19613, 103856, 104187, 103648, 0, 0, 1, 4772.164, 3488.323, 1283.841, 0.000, 95856, 101890, 105480, 0, 0, 14.8, 1, 0, 0, 106270, 101060, 1, 0, 0, 1, 103745, 1, 107325, 96905, 1630.000, 1630.000, 335.000, 103745.000, 6980.000, -7535.000, 0.000, 103.4, 25.1
2025-5-14, 00:00:00.000000, 104870, 104955, 102930, 103620, 6062, 19242, 104094, 103835, 103943, 0, 0, 1, 3874.664, 3482.792, 391.872, 0.000, 96596, 103283, 104955, 0, 0, 30.6, 0, 1, 0, 106270, 101060, -1, 1, 0, 1, 106770, -1, 108930, 101600, 1505.000, 1505.000, 1630.000, 106770.000, 6980.000, -7535.000, 0.000, 100.0, 25.6
2025-5-15, 00:00:00.000000, 103945, 104590, 101705, 103500, 7004, 18904, 103435, 103265, 103148, 0, 0, 1, 3706.836, 3394.729, 312.106, 0.000, 97253, 103627, 0, 0, 0, 12.1, 0, 0, 0, 105480, 101705, -1, -1, 1, 0, 101855, -2, 105645, 101595, -1765.000, -1765.000, 1505.000, 101855.000, 6980.000, -7535.000, 0.000, 101.4, 25.6
2025-5-16, 00:00:00.000000, 103660, 104990, 103525, 104425, 5046, 18894, 104150, 104313, 104258, 0, 0, 1, 2734.836, 3187.854, -453.019, 0.000, 97936, 103785, 0, 0, 1, 28.0, 0, 0, 0, 104990, 101705, 0, -1, 0, 0, 104305, 1, 106385, 100615, 805.000, 805.000, -1765.000, 104305.000, 6980.000, -7535.000, 0.000, 99.2, 25.7
2025-5-19, 00:00:00.000000, 104425, 107530, 102350, 105880, 11476, 18363, 105046, 105253, 104940, 0, 0, 1, 2373.164, 2966.948, -593.784, 0.000, 98693, 104538, 0, 0, 0, 9.8, 0, 0, 0, 107530, 101705, 0, 0, 0, 0, 106805, 2, 105890, 102960, 2380.000, 2380.000, 805.000, 106805.000, 6980.000, -7535.000, 0.000, 102.2, 26.3
2025-5-20, 00:00:00.000000, 105820, 107680, 104435, 107360, 9238, 17214, 106324, 106492, 106058, 0, 0, 1, 2464.836, 2783.500, -318.665, 0.000, 99518, 104957, 0, 0, 0, 20.1, 0, 0, 0, 107680, 102350, 0, 0, 0, 0, 108815, 2, 111060, 100700, 2935.000, 2935.000, 2380.000, 108815.000, 6980.000, -7535.000, 0.000, 103.7, 27.0
2025-5-21, 00:00:00.000000, 106885, 110175, 106325, 108960, 14024, 15484, 108086, 108487, 108250, 0, 0, 1, 2746.000, 2636.157, 109.843, 0.000, 100418, 106025, 0, 0, 0, 37.3, 0, 0, 0, 110175, 102350, 0, 0, 0, 0, 110440, 2, 110605, 104115, 3080.000, 3080.000, 2935.000, 110440.000, 6980.000, -2475.000, 0.000, 104.3, 28.2
2025-5-22, 00:00:00.000000, 108820, 112345, 108600, 111440, 12565, 13877, 110301, 110795, 110473, 0, 0, 1, 3633.336, 2641.469, 991.867, 0.000, 101467, 107613, 0, 0, 0, 36.3, 0, 0, 0, 112345, 104435, 1, 0, 0, 1, 113040, 2, 112810, 105110, 4080.000, 4080.000, 3080.000, 113040.000, 6980.000, -2475.000, 0.000, 105.3, 29.6
2025-5-23, 00:00:00.000000, 111190, 112060, 107580, 108885, 12169, 10827, 109929, 109508, 109820, 0, 0, 1, 3616.664, 2689.511, 927.153, 0.000, 102174, 108505, 0, 0, 0, 12.8, 1, 0, 0, 112345, 106325, 0, 1, 0, 1, 111365, -1, 115185, 107695, -75.000, -75.000, 4080.000, 111365.000, 6980.000, -2475.000, 0.000, 101.4, 30.5
2025-5-27, 00:00:00.000000, 107540, 110980, 107495, 110025, 16538, 6548, 109010, 109500, 109238, 0, 0, 1, 3180.664, 2756.000, 424.664, 0.000, 102921, 109334, 0, 0, 0, 14.3, 0, 0, 0, 112345, 107495, 0, 0, 0, 1, 107470, -2, 113365, 104405, -1415.000, -1415.000, -75.000, 107470.000, 6980.000, -2475.000, 0.000, 101.0, 31.3
2025-5-28, 00:00:00.000000, 109185, 109425, 106770, 107005, 9036, 3535, 108096, 107733, 108098, 0, 0, 1, 1528.336, 2763.458, -1235.123, 0.000, 103310, 109263, 0, 0, 0, 28.9, 0, 0, 0, 112060, 106770, 0, 0, 1, 0, 108145, -2, 113510, 106540, -1880.000, -1880.000, -1415.000, 108145.000, 6980.000, -2475.000, 0.000, 96.0, 31.6
2025-5-29, 00:00:00.000000, 107470, 109030, 105565, 105645, 9525, 1574, 106928, 106747, 107298, 0, 0, 1, 245.836, 2751.594, -2505.758, 0.000, 103533, 108600, 0, 0, 0, 23.2, 0, 0, 0, 110980, 105565, -1, 0, 0, 0, 102625, -2, 109660, 104350, -4380.000, -4380.000, -1880.000, 102625.000, 6980.000, -4380.000, -4380.000, 97.0, 31.3
2025-5-30, 00:00:00.000000, 107090, 107090, 104225, 105130, 8271, 26534, 105884, 105482, 105658, 0, 0, 1, -1548.836, 2664.333, -4213.169, 0.000, 103685, 107338, 0, 0, 0, 30.2, 0, 0, 0, 109425, 104225, 0, -1, 0, 0, 103770, 1, 109110, 102180, -1875.000, -1875.000, -4380.000, 103770.000, 6980.000, -4380.000, 0.000, 95.6, 30.3
2025-6-2, 00:00:00.000000, 105835, 106540, 104100, 105005, 6536, 25659, 105370, 105215, 105320, 0, 0, 1, -2273.500, 2435.875, -4709.375, 0.000, 103811, 106562, 0, 0, 1, 25.9, 0, 0, 0, 109030, 104100, 0, 0, 0, 0, 104490, 2, 107995, 102265, -640.000, -640.000, -1875.000, 104490.000, 6980.000, -4380.000, 0.000, 98.1, 29.4
2025-6-3, 00:00:00.000000, 105600, 107495, 105390, 106850, 7557, 25611, 106334, 106578, 106443, 0, 0, 1, -1968.836, 2101.573, -4070.409, 0.000, 104100, 105927, 0, 0, 1, 21.6, 0, 0, 0, 107495, 104100, 0, 0, 0, 0, 106725, 2, 107445, 102565, 1720.000, 1720.000, -640.000, 106725.000, 6980.000, -4380.000, 0.000, 101.1, 28.9
2025-6-4, 00:00:00.000000, 105920, 106545, 104595, 105485, 7286, 24547, 105636, 105542, 105570, 0, 0, 1, -1663.000, 1713.948, -3376.948, 0.000, 104232, 105623, 0, 0, 1, 21.3, 1, 0, 0, 107495, 104100, 0, 0, 0, 0, 107330, -1, 108955, 104745, 480.000, 480.000, 1720.000, 107330.000, 6980.000, -4380.000, 0.000, 100.3, 28.0
2025-6-5, 00:00:00.000000, 105340, 106555, 100815, 102215, 12061, 23869, 103731, 103195, 103685, 0, 0, -1, -1918.500, 1295.781, -3214.281, 0.000, 104040, 104937, 0, 1, 0, 16.2, 0, 0, 1, 107495, 100815, -1, 0, 0, 0, 100850, -2, 107435, 103535, -4635.000, -4635.000, 480.000, 100850.000, 6980.000, -4635.000, -4635.000, 97.3, 26.4
2025-6-6, 00:00:00.000000, 101865, 105945, 101390, 104770, 10118, 23720, 103493, 104035, 103668, 0, 0, -1, -1944.836, 932.063, -2876.898, 0.000, 104109, 104865, 105945, 0, 0, 10.3, 1, 0, 0, 106555, 100815, 0, -1, 0, 0, 101500, 1, 107955, 96475, -715.000, -715.000, -4635.000, 101500.000, 6980.000, -4635.000, 0.000, 98.1, 25.0
2025-6-9, 00:00:00.000000, 106550, 109340, 105735, 109125, 7419, 23412, 107688, 108067, 107538, 0, 0, -1, -755.500, 653.167, -1408.667, 0.000, 104587, 105689, 0, 0, 0, 42.9, 0, 0, 1, 109340, 100815, 0, 0, 0, 0, 111680, 2, 109325, 100215, 6910.000, 6910.000, -715.000, 111680.000, 6980.000, -4635.000, 0.000, 103.5, 24.0
